tanggal,pm10,so2,co,o3,no2
2012-08-06,136,10,7,101,14
2012-08-07,97,10,8,---,17
2012-08-08,83,11,8,109,10
2012-08-09,171,11,7,54,12
2012-08-10,140,11,9,---,14
2012-08-11,114,10,7,---,13
2012-08-12,121,9,8,61,9
2012-08-13,132,9,6,95,14
2012-08-14,97,9,5,77,11
2012-08-15,94,10,6,68,12
2012-08-16,99,9,7,59,13
2012-08-17,98,9,8,75,11
2012-08-18,166,9,7,71,12
2012-08-19,109,9,8,57,10
2012-08-20,65,9,6,69,6
2012-08-21,72,9,13,61,9
2012-08-22,75,9,9,76,9
2012-08-23,85,9,8,83,9
2012-08-24,89,10,8,86,10
2012-08-25,73,10,9,89,7
2012-08-26,95,9,10,62,11
2012-08-27,78,10,10,94,9
2012-08-28,128,11,9,104,18
2012-08-29,77,10,7,93,11
2012-08-30,149,11,7,52,20
2012-08-31,106,10,7,76,14
2012-09-01,77,12,7,92,13
2012-09-02,128,13,9,82,20
2012-09-03,---,13,7,73,16
2012-09-04,---,---,---,---,---
2012-09-05,---,---,---,---,---
2012-09-06,---,---,---,---,---
2012-09-07,---,---,---,---,---
2012-09-08,---,---,---,---,---
2012-09-09,---,---,---,---,---
2012-09-10,---,---,---,---,---
2012-09-11,---,---,---,---,---
2012-09-12,---,---,---,---,---
2012-09-13,---,---,---,---,---
2012-09-14,84,13,6,116,25
2012-09-15,131,13,6,165,29
2012-09-16,111,11,6,110,13
2012-09-17,178,11,7,71,14
2012-09-18,100,10,6,99,15
2012-09-19,101,11,6,51,13
2012-09-20,71,11,5,82,12
2012-09-21,79,12,6,110,17
2012-09-22,110,11,7,74,13
2012-09-23,102,12,7,107,14
2012-09-24,81,10,6,77,12
2012-09-25,77,12,6,99,19
2012-09-26,86,13,6,113,23
2012-09-27,62,10,7,79,25
2012-09-28,74,10,28,61,21
2012-09-29,109,12,52,66,27
2012-09-30,89,12,52,64,18
2012-10-01,98,14,47,---,15
2012-10-02,92,9,30,---,11
2012-10-03,96,10,69,---,13
2012-10-04,76,9,44,---,13
2012-10-05,65,9,47,---,14
2012-10-06,63,11,54,---,13
2012-10-07,62,13,27,89,16
2012-10-08,83,11,37,116,14
2012-10-09,92,12,52,97,15
2012-10-10,67,12,32,143,16
2012-10-11,72,11,30,159,13
2012-10-12,64,12,25,131,12
2012-10-13,109,13,55,58,14
2012-10-14,93,11,46,56,8
2012-10-15,139,12,63,60,15
2012-10-16,92,12,42,67,13
2012-10-17,116,12,52,68,14
2012-10-18,111,11,41,45,9
2012-10-19,86,11,40,97,25
2012-10-20,95,10,106,---,16
2012-10-21,76,11,62,66,9
2012-10-22,62,12,36,99,10
2012-10-23,77,12,41,139,17
2012-10-24,109,14,48,140,15
2012-10-25,81,12,33,85,11
2012-10-26,115,11,80,---,16
2012-10-27,69,9,55,---,8
2012-10-28,75,10,73,---,10
2012-10-29,84,10,67,71,10
2012-10-30,68,10,58,68,14
2012-10-31,72,12,42,89,14
2012-11-01,98,15,51,---,17
2012-11-02,84,11,72,117,24
2012-11-03,87,11,61,---,15
2012-11-04,85,11,72,150,20
2012-11-05,68,10,78,87,20
2012-11-06,62,12,47,84,22
2012-11-07,75,12,65,95,18
2012-11-08,58,11,42,77,13
2012-11-09,53,10,31,87,9
2012-11-10,63,11,118,---,14
2012-11-11,60,12,28,84,10
2012-11-12,53,12,39,92,22
2012-11-13,62,10,40,112,13
2012-11-14,82,10,78,---,13
2012-11-15,73,11,134,125,13
2012-11-16,75,10,78,105,13
2012-11-17,---,---,---,---,---
2012-11-18,---,---,---,---,---
2012-11-19,---,---,---,---,---
2012-11-20,---,---,---,---,---
2012-11-21,65,10,73,136,9
2012-11-22,59,11,48,93,13
2012-11-23,52,10,40,116,11
2012-11-24,---,---,---,---,---
2012-11-25,---,---,---,---,---
2012-11-26,---,---,---,---,---
2012-11-27,---,---,---,---,---
2012-11-28,59,11,47,90,12
2012-11-29,61,11,49,136,17
2012-11-30,57,11,76,105,15
2012-12-01,40,10,61,78,13
2012-12-02,66,10,85,81,15
2012-12-03,52,10,58,64,12
2012-12-04,46,10,64,67,16
2012-12-05,50,10,35,45,7
2012-12-06,56,13,35,85,12
2012-12-07,71,13,58,221,11
2012-12-08,57,---,14,79,9
2012-12-09,54,---,38,77,16
2012-12-10,54,1,17,111,11
2012-12-11,65,2,31,72,15
2012-12-12,72,3,20,87,19
2012-12-13,64,2,39,81,17
2012-12-14,61,1,31,144,17
2012-12-15,55,---,61,58,11
2012-12-16,51,1,16,48,8
2012-12-17,45,---,32,97,11
2012-12-18,42,---,26,40,12
2012-12-19,50,---,24,62,8
2012-12-20,59,1,---,86,12
2012-12-21,46,---,---,53,12
2012-12-22,52,---,---,97,9
2012-12-23,36,---,---,58,9
2012-12-24,41,---,---,63,6
2012-12-25,42,---,---,61,4
2012-12-26,---,---,---,88,8
2012-12-27,---,---,22,42,10
2012-12-28,37,---,10,60,5
2012-12-29,32,0,15,48,14
2012-12-30,30,0,10,45,4
2012-12-31,36,0,7,34,4
2013-01-01,57,0,26,73,7
2013-01-02,35,0,26,64,6
2013-01-03,58,0,36,45,9
2013-01-04,39,1,11,56,6
2013-01-05,53,0,11,38,5
2013-01-06,32,1,15,32,7
2013-01-07,28,0,13,32,7
2013-01-08,33,0,25,31,6
2013-01-09,21,0,9,32,5
2013-01-10,23,0,8,26,4
2013-01-11,39,1,8,31,4
2013-01-12,38,2,11,50,6
2013-01-13,37,0,31,70,10
2013-01-14,34,0,21,53,7
2013-01-15,53,0,28,42,11
2013-01-16,54,1,31,76,15
2013-01-17,59,0,42,45,10
2013-01-18,48,0,29,60,15
2013-01-19,73,0,78,70,16
2013-01-20,39,1,15,60,7
2013-01-21,55,2,23,56,10
2013-01-22,61,2,27,66,11
2013-01-23,50,1,34,48,9
2013-01-24,29,0,14,60,8
2013-01-25,43,0,22,48,9
2013-01-26,50,1,50,68,8
2013-01-27,51,1,22,55,8
2013-01-28,37,0,14,57,9
2013-01-29,59,2,44,59,12
2013-01-30,55,1,24,70,10
2013-01-31,74,1,36,101,11
2013-02-01,68,2,35,96,10
2013-02-02,72,2,28,52,16
2013-02-03,67,1,55,72,13
2013-02-04,85,1,43,75,13
2013-02-05,59,2,26,129,17
2013-02-06,52,1,20,81,13
2013-02-07,---,---,---,---,---
2013-02-08,---,---,---,---,---
2013-02-09,63,1,34,88,16
2013-02-10,55,---,38,121,12
2013-02-11,68,2,30,86,16
2013-02-12,67,---,26,95,10
2013-02-13,47,1,26,121,15
2013-02-14,57,2,24,77,13
2013-02-15,54,2,24,75,16
2013-02-16,45,1,12,67,6
2013-02-17,32,---,10,55,5
2013-02-18,32,1,17,48,5
2013-02-19,29,---,13,47,6
2013-02-20,53,1,42,67,9
2013-02-21,46,---,44,71,19
2013-02-22,34,1,17,45,9
2013-02-23,35,---,14,69,7
2013-02-24,58,0,50,57,10
2013-02-25,41,---,17,73,13
2013-02-26,57,---,23,70,9
2013-02-27,37,---,17,101,10
2013-02-28,33,---,8,42,6
2013-03-01,36,---,9,44,5
2013-03-02,54,1,13,80,8
2013-03-03,63,1,33,64,11
2013-03-04,46,---,17,72,9
2013-03-05,34,1,13,52,10
2013-03-06,90,3,68,95,17
2013-03-07,69,2,48,117,22
2013-03-08,64,5,23,69,10
2013-03-09,59,2,48,67,11
2013-03-10,46,0,22,35,5
2013-03-11,51,1,18,32,5
2013-03-12,57,1,30,119,14
2013-03-13,58,1,33,33,11
2013-03-14,55,3,16,129,15
2013-03-15,82,3,38,104,13
2013-03-16,56,2,19,77,8
2013-03-17,51,1,26,59,7
2013-03-18,61,1,30,48,10
2013-03-19,63,3,15,81,13
2013-03-20,68,4,22,82,14
2013-03-21,60,1,21,65,14
2013-03-22,75,2,42,68,14
2013-03-23,67,1,19,66,12
2013-03-24,53,1,29,65,11
2013-03-25,56,2,18,89,14
2013-03-26,67,1,23,92,11
2013-03-27,73,2,24,107,12
